ticker,profit,avg_return,start_price
ED,53.54949446666669,0.029800040748651592,54.5
STZ,184.17551694999992,0.07049320768633294,19.17
COO,353.41749716666675,0.062335418656093815,70.639999
CPRT,87.91749785714283,0.0717752723543274,10.175
GLW,38.34483571666667,0.06349768264323298,15.07
CTVA,20.109166166666675,0.11202099210710693,29.0
COST,225.30665466666653,0.04960009150045922,76.120003
COTY,22.383467460389618,0.05606818164182409,17.360001
CCI,189.38695425,0.058684598287494824,41.400002
CSX,24.601277150000005,0.06453821700758293,7.52
CMI,237.04545910909096,0.05822933591839679,91.93
CVS,80.20099723333328,0.045679395830760854,34.380001
DHI,67.29064372619047,0.09704811447349555,9.74
DHR,173.6271488333333,0.062211347794764275,33.08567
DRI,129.16970065476187,0.06946011090726385,43.318394
DVA,124.21307699999998,0.06432369838658782,36.720001
DE,210.02064104999994,0.06833311501839809,74.260002
DAL,58.80084096666669,0.06937171359089958,7.8
XRAY,60.93668154166669,0.05483312953676344,33.200001
DVN,24.173764024891778,0.0233963043002817,68.68
DXCM,434.0657934999998,0.0855852365627057,11.31
FANG,117.84285000000004,0.0746388045622574,17.5
DLR,199.28598981666664,0.06989438837594174,57.59
DFS,66.85851230714289,0.0489758228705995,24.0
DISCA,42.9743084,0.054974331984619644,20.01022
DISCK,45.60408728333334,0.06474449116805872,18.165001
DISH,60.46222749285711,0.048872884319222855,23.52
DG,190.1091650833333,0.07485004192851794,32.77
DLTR,87.89533811666664,0.04812004328492533,33.235001000000004
D,85.7457704,0.0446149011278631,50.119999
DPZ,352.23744283333343,0.09009208144726683,26.01
DOV,144.2231951666666,0.07235647892830109,36.432743
DOW,26.313336333333325,0.07665183193708659,49.799999
DTE,94.05984554999993,0.04486486218629329,41.225533
DUK,99.96199306666675,0.04270706645097687,55.41
DRE,49.96713215238094,0.06534258862194657,11.91
DD,77.67242866666673,0.06138584157543903,42.057621000000005
DXC,54.26171058095238,0.08437285135632974,14.750397
EMN,113.75732375000003,0.0638868062456091,41.709998999999996
ETN,157.52039070238095,0.07460177772632356,41.540001000000004
EBAY,61.33071194999999,0.07530401231333939,12.731481
ECL,188.96746866666666,0.048788467215771715,46.529999
EIX,56.92122759999994,0.03448523165357418,36.48
EW,65.26877496666668,0.07391021003108006,11.503333
EA,138.07566970000005,0.07938023826704542,19.91
EMR,61.08510132738091,0.050852128456056196,45.889998999999996
ETR,59.584810316666605,0.026060618781902526,63.580002
EOG,77.81348549166663,0.047596021058926324,47.0
EFX,164.21517073333328,0.06275129991696914,30.780001000000002
EQIX,706.568414845238,0.08365675370074901,92.0
EQR,60.09536553333329,0.037100428139692526,60.560001
ESS,324.2601958571429,0.05721950228436144,139.830002
EL,244.13192409523808,0.0668040289572007,47.544998
EVRG,53.849906509523855,0.04404399163947578,25.530001000000002
ES,86.11748275,0.05001330092050704,33.18
RE,194.00987044999985,0.042438796314885674,82.360001
EXC,39.49750743333336,0.03691514271898521,42.509997999999996
EXPE,230.46165366666673,0.09223925570401846,57.84
EXPD,105.50468880000004,0.04961816211704297,43.43
EXR,97.66416120833338,0.05685325242195239,20.85
XOM,33.371258271212135,0.016163036376896357,74.160004
FFIV,249.3300366785714,0.0664448017060885,78.720001
FB,227.00229877380963,0.07400327504453548,38.23
FAST,53.99474886666667,0.057075911992937683,16.014999
FRT,162.9015940666667,0.04595787214658244,87.139999
FDX,201.5114596206351,0.05476271768160056,79.129997
FIS,148.02765424999996,0.07534727622752242,27.870001000000002
FITB,34.60651165151515,0.06178793974037776,10.25
FE,32.705165366666655,0.037481755556422656,43.060001
FRC,138.3466965,0.061820785333184934,25.83
FISV,127.83966619999998,0.06933680634512651,13.65
FLT,331.911644,0.07856841826673294,27.0
FLS,35.31999007142856,0.04043963358036459,30.173332000000002
FMC,129.44028145833335,0.08091900383418289,31.613182000000002
F,8.945334066666675,0.03090160072788847,11.11
FTNT,104.43833349999998,0.10118017501836726,20.84
FTV,36.246058366666674,0.05653164043448924,40.669456
FBHS,69.87134695000003,0.06525826393176253,12.7
FOXA,2.8349926666666505,0.027964692447421058,38.0
FOX,4.518996666666666,0.03874865933399133,39.200001
BEN,37.447771166666655,0.0446785740250218,38.583332
FCX,9.538951185714279,0.021834166024684017,46.610001000000004
GPS,33.976174316666686,0.04808632687154131,16.42
GRMN,88.14188846212117,0.05607925220236419,31.99
IT,143.40644960714292,0.05017658063474975,36.040001000000004
GD,177.30138936666668,0.05419886598282274,61.880001
GE,141.5793784571427,0.036493016512089756,124.846153
GIS,62.303852545238094,0.048914748599401515,36.73
GM,55.52225083095241,0.06241214904355503,24.940001000000002
GPC,103.97764836666667,0.05588794104289343,50.91
GILD,86.2248358083333,0.06169020724452578,19.225
GL,120.68199276666668,0.0621660703445662,24.200001
GPN,190.39636095,0.08933332948466075,22.105
GS,411.55585900000005,0.07073601189870458,117.25
GWW,343.3821317,0.05259011854697475,137.080002
HRB,39.882159058333315,0.05083661516782127,14.04
HAL,29.385672330555543,0.03726139284949021,45.450001
HBI,23.685583416666645,0.053872702921530034,6.73
HOG,78.28884028333331,0.06259617151092821,37.060001
HIG,33.73566478333329,0.03960090761185299,20.200001
HAS,92.2633530833333,0.054057498933124795,37.52
HCA,167.88666170833335,0.07946608460095857,20.99
PEAK,51.240570766666664,0.05237649972828909,31.602915000000003
HSIC,63.974249,0.05281534093869948,24.647057999999998
HSY,94.48941929166665,0.038825000913772396,56.790001000000004
HES,65.16096352777777,0.056020752036402936,59.549999
HPE,11.991161595238092,0.06805322235727732,9.618977000000001
HLT,116.43541300000004,0.06840519347627096,44.118
HFC,28.916947836904747,0.0325145780333208,35.169998
HOLX,42.86316443333332,0.05161629417490528,16.620001000000002
HD,270.1450083333333,0.07172838283060703,33.41
HON,239.39720073333336,0.07015118195085632,43.845463
HRL,35.98207466666666,0.0480889336461453,14.295
HST,30.103307733760683,0.08175518728137886,12.37
HWM,41.163269183333334,0.07648643594064718,27.571215000000002
HPQ,17.29978557142856,0.042972467182994675,14.255223
HUM,525.6343476916666,0.08739005649544075,74.290001
HBAN,14.018166666666662,0.04693175159224353,5.1
HII,202.47747893333317,0.06035802453549317,29.49
IEX,162.37334106666674,0.06462865603242211,36.139998999999996
IDXX,382.47002383333347,0.07881079453542439,38.695
INFO,56.3891735,0.06841512296263319,26.700001
ITW,261.4776837333334,0.06976735224997185,44.049999
ILMN,313.33908890714287,0.07322506912557618,51.349998
INCY,150.26082858333336,0.08228037379778284,15.56
IR,12.36499983333334,0.04077445259425719,21.1
INTC,49.78154241666665,0.05075280262336506,20.67
ICE,111.30661971666667,0.05494916494954718,22.228001000000003
IBM,154.54951583333326,0.03753762517772119,171.479996
IP,73.24209029166667,0.06382717864398711,25.759369
IPG,42.31566899999999,0.07314898205756852,8.61
IFF,152.36693024999997,0.05114723815996076,55.290001000000004
INTU,357.73167359999985,0.0649036764503478,42.380001
ISRG,705.1750380999999,0.07638299857737983,115.83667
IVZ,33.647835383333344,0.051502886851608656,17.860001
IPGP,140.5481504166666,0.049492030039722024,57.279999
IQV,163.08633856666668,0.08571045836445157,42.110001000000004
IRM,46.6599248416667,0.054117736656480106,29.510165999999998
JKHY,135.1622561642857,0.058049383383276996,28.27
J,101.03399650000003,0.07241770232746751,34.950001
JBHT,130.07059141666667,0.06094296500359739,39.450001
SJM,138.33883865,0.047023920219015546,75.559998
JNJ,101.92332826666666,0.03718232526747575,64.260002
JCI,40.30449178095242,0.04650929850409993,21.669395
JPM,132.67187249999995,0.05538731521304551,36.57
JNPR,32.88616703333332,0.05625085631407004,21.690001000000002
KSU,199.40578189444452,0.06847023576495186,53.959998999999996
K,50.31138201666662,0.03552202942601652,53.470001
KEY,24.085296571428575,0.06465918520161053,6.69
KEYS,114.7170081666667,0.08265615416985507,28.25
KMB,99.28678154999992,0.03242693152901393,63.250240000000005
KIM,19.33783492619048,0.054058078360244656,17.27
KMI,6.559490447069576,0.019319821591245727,26.280001000000002
KLAC,299.5713172,0.08467155674386301,36.189999
KSS,29.953002750000017,0.028255891022642695,46.880001
KHC,13.234511200000032,0.009664865090622513,72.959999
KR,31.875965716666688,0.04648829129434202,11.69
LB,34.39267731666664,0.019558407799921986,34.34
LHX,210.01977425,0.0634196681079205,36.98
LH,193.2908585833334,0.05406187421751089,83.309998
LRCX,348.2086700000002,0.08271393625500606,38.34
LW,58.42166850000001,0.0921856945991051,30.33
LVS,107.76167175000003,0.07337294777163164,44.290001000000004
LEG,43.62249130000001,0.05262133215131982,20.059998999999998
LDOS,107.39165024166665,0.07070169194244225,35.604939
LEN,48.529281950000005,0.05157157426104479,14.159292
LLY,157.8256554571429,0.07075921096133532,35.73
LNC,93.96779010238095,0.0768916712517405,22.01
LIN,227.15651297619044,0.05219892709238226,98.400002
LYV,99.93818673333335,0.09414845587478463,9.38
LKQ,27.405670983333327,0.05089958953673261,11.785
LMT,213.6386539166668,0.04673013806799335,71.190002
L,58.36524040833327,0.048065689919109415,36.93
LOW,189.222237725,0.0786842433163532,20.1
LYB,88.65051353333332,0.06171095772688521,31.91
MTB,167.54981270714305,0.05245392373364309,74.33000200000001
MRO,14.231898560714276,0.03425923407914535,27.43
MPC,41.2057435595238,0.035928475029318285,19.549999
MKTX,392.8785477738095,0.07862604527037481,27.450001
MAR,105.40622067142851,0.05728867297061846,27.276155
MMC,102.50550188333335,0.056587481231262025,28.43
MLM,202.90173544523807,0.04549040270067701,66.91999799999999
MAS,54.484473566666686,0.0880617404316573,7.644991
MA,248.67593516666656,0.07780059066199028,32.622002
MKC,74.86476987619051,0.059560562898574455,23.299999
MXIM,81.20333733333332,0.0644087557012923,22.6
MCD,115.05765379999998,0.04112829453210472,87.5
MCK,209.59330766666668,0.05357215642830326,77.25
MDT,102.38666177619054,0.05702175107607251,32.619999
MRK,81.69615698809514,0.05242813754139162,30.725191
MET,64.24004016666669,0.07333185529827171,30.115865999999997
MTD,843.1056636666668,0.07203970058174239,150.33999599999999
MGM,46.612499852380964,0.08597098830514344,11.54
MCHP,157.22131711666663,0.07794419194546966,31.049999
MU,60.96533282777778,0.0838100092885858,6.11
MSFT,173.0883400666667,0.06779555896513399,25.25
MAA,119.35117058333336,0.05076836544841126,68.16999799999999
MHK,151.72432690000002,0.07138926934117229,45.84
TAP,76.72750216666668,0.04872399764718264,44.259997999999996
MDLZ,62.22601816666666,0.05141244353426593,34.529999
MNST,61.89307358333337,0.06074258888946692,13.485
MCO,270.94928907380955,0.08026293496011265,31.41
MS,76.73142261904762,0.07640113930358286,17.01
MOS,22.105665683333303,0.028322692228988765,67.110001
MSI,155.4170786285714,0.057133349860474296,40.630001
MSCI,357.62245525,0.08646648546176397,34.049999
NDAQ,115.37885039999999,0.06152902928544301,22.870001000000002
NOV,36.13797192619044,0.0461081039976002,61.596031
NTAP,54.77955516666668,0.05142883712933882,41.66
NFLX,343.8712563,0.07359261724463544,33.177143
NWL,30.0320699952381,0.05737480559496336,13.01
NEM,61.171172383333335,0.05466034396575122,59.060001
NWSA,7.9807498833333295,0.025601183707132224,15.8
NWS,7.793595988095239,0.029448166288363584,15.53
NEE,44.854169750000025,0.04858872138022714,13.7625
NLSN,30.808612261904756,0.045627763692706755,28.51
NKE,136.0741695833333,0.07991281189854611,20.637501
NI,28.59199541666666,0.055469694730911956,8.10609
JWN,52.150335441666684,0.049343076417522384,41.419998
NSC,206.62131658333345,0.06568963730322841,68.300003
NTRS,125.19567751666668,0.06011252354746819,37.25
NOC,210.3921276714285,0.05204923011325399,52.759997999999996
NLOK,36.121184859523794,0.0557877705048498,16.780001000000002
NCLH,48.73432333333332,0.06948194459717394,24.790001
NRG,30.531106555555567,0.04728548386150336,22.26
NUE,88.43624694999994,0.05977329634407622,33.900002
NVDA,129.31245523333334,0.12087120379559511,3.2025
NVR,4155.988055792858,0.07845376468625917,621.679993
ORLY,436.94167805833325,0.0725190579343964,61.060001
OXY,63.18437116904757,0.02006297083846451,83.93576
ODFL,169.8036776666666,0.09134753430405596,13.755556
OMC,95.48883680000002,0.0503177392671444,40.73
OKE,28.542081497619083,0.03849980938508912,29.93784
ORCL,72.52701055,0.05899374665211637,27.469998999999998
OTIS,13.476668666666669,0.07268961979657934,45.25
PCAR,92.62899974999995,0.05802346021061893,37.259997999999996
PKG,90.40108286904761,0.05237234163459315,24.049999
PH,255.50755393809519,0.06513450210207751,69.099998
PAYX,51.49200330000002,0.04034482519570497,26.84
PAYC,263.26600150000013,0.1523436115929698,15.35
PYPL,230.6691373,0.1273720476836435,36.709998999999996
PNR,73.22315138333336,0.07440190779796733,22.008059
PBCT,18.809114052777783,0.04359809289430501,11.25
PEP,145.1388398,0.038824690517553946,64.620003
PKI,127.45834351666666,0.07348516297726072,22.43
PRGO,97.16451191666667,0.04396857585329776,89.510002
PFE,35.429587940476196,0.03988072229687951,17.542694
PM,62.83380668333332,0.025925015923980603,69.059998
PSX,68.98554206190477,0.0399356673740789,34.0
PNW,65.29431933333328,0.03841621066228668,42.380001
PXD,96.00184181666664,0.04182436651955118,78.940002
PNC,120.5216581666667,0.05424798084351232,47.310001
PPG,119.25758811190482,0.06440939115976896,37.650002
PPL,34.039087744444444,0.04116716334766779,25.511045000000003
PFG,69.89793157976192,0.06108911042367903,23.790001
PG,101.48086883333332,0.04216290951617462,61.669998
PGR,57.00183741666664,0.05307096110508519,18.290001
PLD,94.46400531666664,0.0762397433120145,29.35
PRU,103.26115491666667,0.05699635644684537,50.889998999999996
PEG,68.56750900000003,0.05019203034967685,32.5
PSA,181.3380148380952,0.03669970458859794,120.360001
PHM,33.52266305000002,0.08587623750425519,4.7
PVH,195.66571043095246,0.07844479626024833,60.639998999999996
QRVO,145.37864811666668,0.08207925018809027,70.400002
PWR,70.35527113333332,0.07733963457288948,17.51
QCOM,109.78546957499998,0.06840184485237243,51.009997999999996
DGX,133.98633680000003,0.057663600507777385,48.619999
RL,154.5398147333332,0.04571140080724638,133.740005
RJF,90.57582583333337,0.06576123900185264,27.01
RTX,96.76421727976198,0.05702492721794033,45.342983000000004
O,67.20631936904759,0.047294167782704406,32.84
REG,52.7518390333333,0.042859436597384726,40.529999
REGN,680.5518568000005,0.08107104066771172,55.919998
RF,22.759836190476204,0.08336605218141409,4.54
RSG,81.62583963333331,0.05077250918296984,28.17
RMD,142.23819289285717,0.06393398701840909,29.049999
RHI,81.9192609621212,0.06905186392827992,22.74
ROK,211.99183650595236,0.07154927774273034,61.990002000000004
ROL,24.760941849999988,0.07327081026501926,5.398519
ROP,407.14026056666665,0.06482776288778203,70.629997
ROST,115.86074996666669,0.05682026335767414,17.950001
RCL,164.90449376666666,0.08601125310484628,25.18
SPGI,244.12951278333327,0.05825005291038922,40.049999
CRM,218.76115946666664,0.07283402612695415,31.577499
SBAC,254.91696324999987,0.06900168513923717,35.959998999999996
SLB,49.861358332142885,0.03060995480156821,79.519997
STX,78.0397145,0.08959081759783079,11.7
SEE,65.25334713333334,0.06133449501386613,18.84
SRE,139.88584525000005,0.05263166984593285,49.950001
NOW,466.60249511666655,0.10873212543524237,24.6
SHW,176.13639858333332,0.06545300494181283,24.516666
SPG,128.25765181547638,0.03684857781016963,110.61148100000001
SWKS,179.31166769166663,0.10512681104084168,21.360001
SLG,114.00308221904758,0.06533172935457338,74.77858
SNA,159.3019764277778,0.0552333659549873,49.950001
SO,42.168327833333336,0.032895139404262114,40.610001000000004
LUV,44.11624191666667,0.05751664873190313,8.47
SWK,156.98599881666667,0.06963233155868412,60.720001
SBUX,87.83699161666668,0.06201798083307695,19.35
STT,85.39716051666673,0.05962915929163286,34.810001
STE,198.23834733333334,0.06323056717053717,30.559998999999998
SYK,247.20665726666667,0.06481615639166252,47.57
SIVB,160.6244637380953,0.05416150012254633,45.689999
SYF,13.109093491666677,0.022755639612387718,23.0
SNPS,192.85250608333334,0.07840124460072735,23.440001000000002
SYY,51.87501440000002,0.044155679762798605,27.879998999999998
TMUS,110.54557459999998,0.08182085843953209,22.4
TROW,141.62540362499996,0.06118098959038058,50.98
TTWO,151.35832486666666,0.10157787137786604,11.59
TPR,24.982855778571405,0.028471856165647978,51.0
TGT,127.50298238333335,0.056206802855045264,50.549999
TEL,124.89058935714283,0.07098888506607194,30.799999
FTI,22.2899801111111,0.049953423538668815,30.639881
TFX,450.75834175,0.07910807891121824,52.560001
TXN,143.65982268333332,0.06816008847154133,26.93
TXT,88.7800119166667,0.07516299852963951,16.74
TMO,276.59083366666664,0.05990781243904248,54.369999
TJX,59.04797750000002,0.055765340006159854,13.6275
TSCO,127.04607853809522,0.06429354444501162,29.094998999999998
TT,129.7522285,0.07108945257167536,18.601734
TDG,525.5316498333334,0.06882002328163872,91.230003
TRV,104.56384933928574,0.04526769416024,52.200001
TFC,57.37949955000001,0.052919667075378596,20.98
TWTR,59.478132615384595,0.0904610057989675,44.900002
TSN,68.95354473452382,0.058009276205796705,17.559998999999998
UDR,47.83999791666669,0.04900185812662044,25.27
ULTA,370.16834158333353,0.07565074512399467,53.310001
USB,72.19882926666666,0.06265035274111289,22.43
UAA,60.77141886666668,0.09652418581586009,7.3925
UA,7.680030166666677,0.040821797139294166,41.207508000000004
UNP,208.4238397666667,0.07089129113180347,45.965
UAL,74.32915544444444,0.07433267503255919,18.959999
UNH,337.0945003333334,0.07008152660467054,45.529999
UPS,130.77585741666678,0.038433768325134565,65.08000200000001
URI,307.76632400109895,0.10859436385722851,16.790001
UHS,140.63418408333328,0.06112754624378035,38.950001
UNM,37.241332199999974,0.04956207082930141,23.07
VFC,65.97691181111111,0.05153774386929229,26.061676000000002
VLO,82.80568419047619,0.05914518568642652,19.149908
VTR,60.512562530303015,0.0367759834105446,56.42343100000001
VRSN,196.70900190000006,0.06906423227174614,30.549999
VRSK,151.5046417833333,0.06578482883104417,32.389998999999996
VZ,48.88738189603178,0.034844371880648504,35.610001000000004
VRTX,229.14950445000005,0.0849395225501191,46.650002
VIAC,34.65350019047618,0.031418856217478024,24.92
V,175.39037288333338,0.08333373888884876,20.997498999999998
VNO,71.61909906666669,0.04615873693426006,62.084316
VMC,153.60337024444448,0.07597274214648296,32.419998
WAB,128.56660718095242,0.06692459169842323,28.02
WMT,109.85848523333334,0.0390706729236378,51.549999
WBA,79.24751038333335,0.04790594876634973,36.139998999999996
DIS,135.5680045666667,0.063155674400486,33.369999
WM,79.27799311666666,0.03918318620308937,31.200001
WAT,207.79148950833334,0.05017733737238494,78.290001
WEC,73.71582566666665,0.042846123685063554,30.809998999999998
WFC,41.72167311904759,0.05254508560410395,24.879998999999998
WELL,77.82816718333339,0.059035929423544416,47.919998
WST,94.22583275000002,0.05408502377344388,20.17
WDC,103.56485064285714,0.06391449959411992,30.0
WU,18.707493583333306,0.04176918828419214,16.889999
WRK,17.046573209523814,0.038636844438313625,57.104243999999994
WY,40.54351466190477,0.058985371182949775,17.1
WHR,252.81285921428568,0.07076829196527963,60.110001000000004
WMB,27.053536991666643,0.04990612424307812,22.947879999999998
WLTW,249.0663838666666,0.059806717868667404,99.019867
WYNN,159.39527997222226,0.07393052394960525,147.600006
XEL,63.54132873333333,0.052694631905555026,23.65
XRX,37.45697075000001,0.06499210186676246,21.870884
XLNX,122.71041829166664,0.08203791381890226,30.219998999999998
XYL,49.9417764761905,0.050822868557481304,24.25
YUM,78.83904236904766,0.05574713335724421,36.908699
ZBRA,262.95096872619047,0.07839077365649225,34.619999
ZBH,83.60667061111114,0.03648024250722018,52.799999
ZION,50.117850233333364,0.059676006537471606,17.030001000000002
VYM,70.61015706666662,0.04824579883347477,41.610001000000004
VOO,320.61543129999995,0.06635479575749449,109.440002
SPY,356.3626899791666,0.06460982192278218,119.66999799999999
